t_name,t_id,t_starttime,t_slug,entrant_count,p_name,p_id,p_standing
Bracket About Nothing #6 - Beginners GGST,446931,1653436800,tournament/bracket-about-nothing-6-beginners-ggst-1,52,PizzaPortals,1778406,33
Bracket About Nothing #6 - Beginners GGST,446931,1653436800,tournament/bracket-about-nothing-6-beginners-ggst-1,52,Robert,2645071,13
Bracket About Nothing #6 - Beginners GGST,446931,1653436800,tournament/bracket-about-nothing-6-beginners-ggst-1,52,Tinytvhd,2656765,9
Bracket About Nothing #6 - Beginners GGST,446931,1653436800,tournament/bracket-about-nothing-6-beginners-ggst-1,52,deadringer,2798185,25
Bracket About Nothing #6 - Beginners GGST,446931,1653436800,tournament/bracket-about-nothing-6-beginners-ggst-1,52,Drift,1277229,5
Bracket About Nothing #6 - Beginners GGST,446931,1653436800,tournament/bracket-about-nothing-6-beginners-ggst-1,52,RedStar,2702730,33
Bracket About Nothing #6 - Beginners GGST,446931,1653436800,tournament/bracket-about-nothing-6-beginners-ggst-1,52,gamer | mirai-chan,30086,33
Bracket About Nothing #6 - Beginners GGST,446931,1653436800,tournament/bracket-about-nothing-6-beginners-ggst-1,52,PizzaSlut,2365120,33
Bracket About Nothing #6 - Beginners GGST,446931,1653436800,tournament/bracket-about-nothing-6-beginners-ggst-1,52,Ushi Oni,2722503,17
Bracket About Nothing #6 - Beginners GGST,446931,1653436800,tournament/bracket-about-nothing-6-beginners-ggst-1,52,NaomiH,2736965,25
Bracket About Nothing #6 - Beginners GGST,446931,1653436800,tournament/bracket-about-nothing-6-beginners-ggst-1,52,Chapavelli,698216,33
Bracket About Nothing #6 - Beginners GGST,446931,1653436800,tournament/bracket-about-nothing-6-beginners-ggst-1,52,Chicken Jesus,2797136,33
Bracket About Nothing #6 - Beginners GGST,446931,1653436800,tournament/bracket-about-nothing-6-beginners-ggst-1,52,Containment,2461336,33
Bracket About Nothing #6 - Beginners GGST,446931,1653436800,tournament/bracket-about-nothing-6-beginners-ggst-1,52,MegaMania,929005,1
Bracket About Nothing #6 - Beginners GGST,446931,1653436800,tournament/bracket-about-nothing-6-beginners-ggst-1,52,ThePhatGamer,2722508,17
Bracket About Nothing #6 - Beginners GGST,446931,1653436800,tournament/bracket-about-nothing-6-beginners-ggst-1,52,Dark,1143833,33
Bracket About Nothing #6 - Beginners GGST,446931,1653436800,tournament/bracket-about-nothing-6-beginners-ggst-1,52,sinrin,421758,9
Bracket About Nothing #6 - Beginners GGST,446931,1653436800,tournament/bracket-about-nothing-6-beginners-ggst-1,52,SScipio,2793892,9
Bracket About Nothing #6 - Beginners GGST,446931,1653436800,tournament/bracket-about-nothing-6-beginners-ggst-1,52,bigtroublejake,1270186,17
Bracket About Nothing #6 - Beginners GGST,446931,1653436800,tournament/bracket-about-nothing-6-beginners-ggst-1,52,ThatHillGuy,1172537,13
Bracket About Nothing #6 - Beginners GGST,446931,1653436800,tournament/bracket-about-nothing-6-beginners-ggst-1,52,JESSNATION | Jess Breezy,25521,17
Bracket About Nothing #6 - Beginners GGST,446931,1653436800,tournament/bracket-about-nothing-6-beginners-ggst-1,52,SHR3D,2589385,9
Bracket About Nothing #6 - Beginners GGST,446931,1653436800,tournament/bracket-about-nothing-6-beginners-ggst-1,52,McBalls,2790720,7
Bracket About Nothing #6 - Beginners GGST,446931,1653436800,tournament/bracket-about-nothing-6-beginners-ggst-1,52,GOODGIRL,2735241,25
Bracket About Nothing #6 - Beginners GGST,446931,1653436800,tournament/bracket-about-nothing-6-beginners-ggst-1,52,BurnsideEX,1345600,25
Bracket About Nothing #6 - Beginners GGST,446931,1653436800,tournament/bracket-about-nothing-6-beginners-ggst-1,52,megaman547,2060622,33
Bracket About Nothing #6 - Beginners GGST,446931,1653436800,tournament/bracket-about-nothing-6-beginners-ggst-1,52,kotter,2213425,4
Bracket About Nothing #6 - Beginners GGST,446931,1653436800,tournament/bracket-about-nothing-6-beginners-ggst-1,52,Gutsfree,1225229,25
Bracket About Nothing #6 - Beginners GGST,446931,1653436800,tournament/bracket-about-nothing-6-beginners-ggst-1,52,Piinp0n,2775523,25
Bracket About Nothing #6 - Beginners GGST,446931,1653436800,tournament/bracket-about-nothing-6-beginners-ggst-1,52,cowaw,2656302,25
Bracket About Nothing #6 - Beginners GGST,446931,1653436800,tournament/bracket-about-nothing-6-beginners-ggst-1,52,Jojime,2471813,33
Bracket About Nothing #6 - Beginners GGST,446931,1653436800,tournament/bracket-about-nothing-6-beginners-ggst-1,52,FishBoy,2753282,17
Bracket About Nothing #6 - Beginners GGST,446931,1653436800,tournament/bracket-about-nothing-6-beginners-ggst-1,52,undefeated kyle,2790194,33
Bracket About Nothing #6 - Beginners GGST,446931,1653436800,tournament/bracket-about-nothing-6-beginners-ggst-1,52,lil hotdog,2787411,17
Bracket About Nothing #6 - Beginners GGST,446931,1653436800,tournament/bracket-about-nothing-6-beginners-ggst-1,52,h2,1447622,3
Bracket About Nothing #6 - Beginners GGST,446931,1653436800,tournament/bracket-about-nothing-6-beginners-ggst-1,52,Hiyori,2751091,2
Bracket About Nothing #6 - Beginners GGST,446931,1653436800,tournament/bracket-about-nothing-6-beginners-ggst-1,52,Milk Ape,1726609,25
Bracket About Nothing #6 - Beginners GGST,446931,1653436800,tournament/bracket-about-nothing-6-beginners-ggst-1,52,CottonCandyMan007,2737360,33
Bracket About Nothing #6 - Beginners GGST,446931,1653436800,tournament/bracket-about-nothing-6-beginners-ggst-1,52,duggna,350391,17
Bracket About Nothing #5 - Beginners GGST,445808,1652833800,tournament/bracket-about-nothing-5-beginners-ggst-1,39,PizzaSlut,2365120,25
Bracket About Nothing #5 - Beginners GGST,445808,1652833800,tournament/bracket-about-nothing-5-beginners-ggst-1,39,LilDinhoXXI,2762276,4
Bracket About Nothing #5 - Beginners GGST,445808,1652833800,tournament/bracket-about-nothing-5-beginners-ggst-1,39,RekRP,13660,25
Bracket About Nothing #5 - Beginners GGST,445808,1652833800,tournament/bracket-about-nothing-5-beginners-ggst-1,39,KurisuRaian,1685702,25
Bracket About Nothing #5 - Beginners GGST,445808,1652833800,tournament/bracket-about-nothing-5-beginners-ggst-1,39,Nekro,2349427,17
Bracket About Nothing #5 - Beginners GGST,445808,1652833800,tournament/bracket-about-nothing-5-beginners-ggst-1,39,Tinytvhd,2656765,9
Bracket About Nothing #5 - Beginners GGST,445808,1652833800,tournament/bracket-about-nothing-5-beginners-ggst-1,39,redlinejp,2773826,13
Bracket About Nothing #5 - Beginners GGST,445808,1652833800,tournament/bracket-about-nothing-5-beginners-ggst-1,39,Robert,2645071,13
Bracket About Nothing #5 - Beginners GGST,445808,1652833800,tournament/bracket-about-nothing-5-beginners-ggst-1,39,lil hotdog,2787411,7
Bracket About Nothing #5 - Beginners GGST,445808,1652833800,tournament/bracket-about-nothing-5-beginners-ggst-1,39,Partycannon,2787227,17
Bracket About Nothing #5 - Beginners GGST,445808,1652833800,tournament/bracket-about-nothing-5-beginners-ggst-1,39,Turk,2356631,9
Bracket About Nothing #5 - Beginners GGST,445808,1652833800,tournament/bracket-about-nothing-5-beginners-ggst-1,39,GOODGIRL,2735241,33
Bracket About Nothing #5 - Beginners GGST,445808,1652833800,tournament/bracket-about-nothing-5-beginners-ggst-1,39,LDER | respectyourLDER,2757393,17
Bracket About Nothing #5 - Beginners GGST,445808,1652833800,tournament/bracket-about-nothing-5-beginners-ggst-1,39,JayC,2628972,17
Bracket About Nothing #5 - Beginners GGST,445808,1652833800,tournament/bracket-about-nothing-5-beginners-ggst-1,39,duggna,350391,13
Bracket About Nothing #5 - Beginners GGST,445808,1652833800,tournament/bracket-about-nothing-5-beginners-ggst-1,39,sinrin,421758,13
Bracket About Nothing #5 - Beginners GGST,445808,1652833800,tournament/bracket-about-nothing-5-beginners-ggst-1,39,MakoSage,2354647,9
Bracket About Nothing #5 - Beginners GGST,445808,1652833800,tournament/bracket-about-nothing-5-beginners-ggst-1,39,RedStar,2702730,17
Bracket About Nothing #5 - Beginners GGST,445808,1652833800,tournament/bracket-about-nothing-5-beginners-ggst-1,39,Squoid,2741283,7
Bracket About Nothing #5 - Beginners GGST,445808,1652833800,tournament/bracket-about-nothing-5-beginners-ggst-1,39,Milk Ape,1726609,5
Bracket About Nothing #5 - Beginners GGST,445808,1652833800,tournament/bracket-about-nothing-5-beginners-ggst-1,39,Lancer's Mighty Chin,2738642,25
Bracket About Nothing #5 - Beginners GGST,445808,1652833800,tournament/bracket-about-nothing-5-beginners-ggst-1,39,rezasutra,1328579,25
Bracket About Nothing #5 - Beginners GGST,445808,1652833800,tournament/bracket-about-nothing-5-beginners-ggst-1,39,Piinp0n,2775523,9
Bracket About Nothing #5 - Beginners GGST,445808,1652833800,tournament/bracket-about-nothing-5-beginners-ggst-1,39,bigtroublejake,1270186,25
Bracket About Nothing #5 - Beginners GGST,445808,1652833800,tournament/bracket-about-nothing-5-beginners-ggst-1,39,BurnsideEX,1345600,25
Bracket About Nothing #5 - Beginners GGST,445808,1652833800,tournament/bracket-about-nothing-5-beginners-ggst-1,39,Hiyori,2751091,5
Bracket About Nothing #5 - Beginners GGST,445808,1652833800,tournament/bracket-about-nothing-5-beginners-ggst-1,39,ThePhatGamer,2722508,17
Bracket About Nothing #5 - Beginners GGST,445808,1652833800,tournament/bracket-about-nothing-5-beginners-ggst-1,39,CottonCandyMan007,2737360,25
Bracket About Nothing #5 - Beginners GGST,445808,1652833800,tournament/bracket-about-nothing-5-beginners-ggst-1,39,Gutsfree,1225229,17
Bracket About Nothing #5 - Beginners GGST,445808,1652833800,tournament/bracket-about-nothing-5-beginners-ggst-1,39,Kawi,2771362,3
Bracket About Nothing #5 - Beginners GGST,445808,1652833800,tournament/bracket-about-nothing-5-beginners-ggst-1,39,tazdingo | wii sports,1070362,1
Bracket About Nothing #5 - Beginners GGST,445808,1652833800,tournament/bracket-about-nothing-5-beginners-ggst-1,39,Arachnofiend,2765308,2
Bracket About Nothing #5 - Beginners GGST,445808,1652833800,tournament/bracket-about-nothing-5-beginners-ggst-1,39,FishBoy,2753282,17
Bracket About Nothing #4 - Beginners GGST,442933,1652227200,tournament/bracket-about-nothing-4-beginners-ggst-1,39,skymetro,2773874,33
Bracket About Nothing #4 - Beginners GGST,442933,1652227200,tournament/bracket-about-nothing-4-beginners-ggst-1,39,redlinejp,2773826,25
Bracket About Nothing #4 - Beginners GGST,442933,1652227200,tournament/bracket-about-nothing-4-beginners-ggst-1,39,Cubano,499431,17
Bracket About Nothing #4 - Beginners GGST,442933,1652227200,tournament/bracket-about-nothing-4-beginners-ggst-1,39,KurisuRaian,1685702,33
Bracket About Nothing #4 - Beginners GGST,442933,1652227200,tournament/bracket-about-nothing-4-beginners-ggst-1,39,Nekro,2349427,5
Bracket About Nothing #4 - Beginners GGST,442933,1652227200,tournament/bracket-about-nothing-4-beginners-ggst-1,39,Robert,2645071,25
Bracket About Nothing #4 - Beginners GGST,442933,1652227200,tournament/bracket-about-nothing-4-beginners-ggst-1,39,JD698,2773642,9
Bracket About Nothing #4 - Beginners GGST,442933,1652227200,tournament/bracket-about-nothing-4-beginners-ggst-1,39,PizzaSlut,2365120,9
Bracket About Nothing #4 - Beginners GGST,442933,1652227200,tournament/bracket-about-nothing-4-beginners-ggst-1,39,wii sports | tazdingo,1070362,7
Bracket About Nothing #4 - Beginners GGST,442933,1652227200,tournament/bracket-about-nothing-4-beginners-ggst-1,39,LilDinhoXXI,2762276,4
Bracket About Nothing #4 - Beginners GGST,442933,1652227200,tournament/bracket-about-nothing-4-beginners-ggst-1,39,FishBoy,2753282,9
Bracket About Nothing #4 - Beginners GGST,442933,1652227200,tournament/bracket-about-nothing-4-beginners-ggst-1,39,kotter,2213425,9
Bracket About Nothing #4 - Beginners GGST,442933,1652227200,tournament/bracket-about-nothing-4-beginners-ggst-1,39,rezasutra,1328579,17
Bracket About Nothing #4 - Beginners GGST,442933,1652227200,tournament/bracket-about-nothing-4-beginners-ggst-1,39,keeg,1619505,25
Bracket About Nothing #4 - Beginners GGST,442933,1652227200,tournament/bracket-about-nothing-4-beginners-ggst-1,39,saturnnz,1816691,17
Bracket About Nothing #4 - Beginners GGST,442933,1652227200,tournament/bracket-about-nothing-4-beginners-ggst-1,39,wendiigo,2770684,17
Bracket About Nothing #4 - Beginners GGST,442933,1652227200,tournament/bracket-about-nothing-4-beginners-ggst-1,39,Xyris,2771411,17
Bracket About Nothing #4 - Beginners GGST,442933,1652227200,tournament/bracket-about-nothing-4-beginners-ggst-1,39,heavypunch,2771378,13
Bracket About Nothing #4 - Beginners GGST,442933,1652227200,tournament/bracket-about-nothing-4-beginners-ggst-1,39,Kawi,2771362,13
Bracket About Nothing #4 - Beginners GGST,442933,1652227200,tournament/bracket-about-nothing-4-beginners-ggst-1,39,Arachnofiend,2765308,5
Bracket About Nothing #4 - Beginners GGST,442933,1652227200,tournament/bracket-about-nothing-4-beginners-ggst-1,39,PsychoDad,2765410,17
Bracket About Nothing #4 - Beginners GGST,442933,1652227200,tournament/bracket-about-nothing-4-beginners-ggst-1,39,notstokes,2770349,13
Bracket About Nothing #4 - Beginners GGST,442933,1652227200,tournament/bracket-about-nothing-4-beginners-ggst-1,39,Irden,2659519,1
Bracket About Nothing #4 - Beginners GGST,442933,1652227200,tournament/bracket-about-nothing-4-beginners-ggst-1,39,top gun,2672414,33
Bracket About Nothing #4 - Beginners GGST,442933,1652227200,tournament/bracket-about-nothing-4-beginners-ggst-1,39,RedStar,2702730,17
Bracket About Nothing #4 - Beginners GGST,442933,1652227200,tournament/bracket-about-nothing-4-beginners-ggst-1,39,WitchcatAffy,2743852,25
Bracket About Nothing #4 - Beginners GGST,442933,1652227200,tournament/bracket-about-nothing-4-beginners-ggst-1,39,Gutsfree,1225229,7
Bracket About Nothing #4 - Beginners GGST,442933,1652227200,tournament/bracket-about-nothing-4-beginners-ggst-1,39,ThePhatGamer,2722508,25
Bracket About Nothing #4 - Beginners GGST,442933,1652227200,tournament/bracket-about-nothing-4-beginners-ggst-1,39,CottonCandyMan007,2737360,17
Bracket About Nothing #4 - Beginners GGST,442933,1652227200,tournament/bracket-about-nothing-4-beginners-ggst-1,39,h2,1447622,13
Bracket About Nothing #4 - Beginners GGST,442933,1652227200,tournament/bracket-about-nothing-4-beginners-ggst-1,39,JayC,2692884,25
Bracket About Nothing #4 - Beginners GGST,442933,1652227200,tournament/bracket-about-nothing-4-beginners-ggst-1,39,BurnsideEX,1345600,25
Bracket About Nothing #4 - Beginners GGST,442933,1652227200,tournament/bracket-about-nothing-4-beginners-ggst-1,39,Ushi Oni,2722503,2
Bracket About Nothing #4 - Beginners GGST,442933,1652227200,tournament/bracket-about-nothing-4-beginners-ggst-1,39,Hiyori,2751091,3
Bracket About Nothing #4 - Beginners GGST,442933,1652227200,tournament/bracket-about-nothing-4-beginners-ggst-1,39,Spoolzy,2666105,25
Bracket About Nothing #3 - Beginners GGST,441030,1651622400,tournament/bracket-about-nothing-3-beginners-ggst,30,Airbourne,2494003,5
Bracket About Nothing #3 - Beginners GGST,441030,1651622400,tournament/bracket-about-nothing-3-beginners-ggst,30,ThePhatGamer,2722508,13
Bracket About Nothing #3 - Beginners GGST,441030,1651622400,tournament/bracket-about-nothing-3-beginners-ggst,30,GOODGIRL,2735241,13
Bracket About Nothing #3 - Beginners GGST,441030,1651622400,tournament/bracket-about-nothing-3-beginners-ggst,30,FMP | FullMTLPaladin,2736857,17
Bracket About Nothing #3 - Beginners GGST,441030,1651622400,tournament/bracket-about-nothing-3-beginners-ggst,30,Hiyori,2751091,7
Bracket About Nothing #3 - Beginners GGST,441030,1651622400,tournament/bracket-about-nothing-3-beginners-ggst,30,Ushi Oni,2722503,17
Bracket About Nothing #3 - Beginners GGST,441030,1651622400,tournament/bracket-about-nothing-3-beginners-ggst,30,BurnsideEX,1345600,17
Bracket About Nothing #3 - Beginners GGST,441030,1651622400,tournament/bracket-about-nothing-3-beginners-ggst,30,Kafka,45803,13
Bracket About Nothing #3 - Beginners GGST,441030,1651622400,tournament/bracket-about-nothing-3-beginners-ggst,30,funkysenator420,2763125,13
Bracket About Nothing #3 - Beginners GGST,441030,1651622400,tournament/bracket-about-nothing-3-beginners-ggst,30,Nickle,15718,25
Bracket About Nothing #3 - Beginners GGST,441030,1651622400,tournament/bracket-about-nothing-3-beginners-ggst,30,Gutsfree,1225229,17
Bracket About Nothing #3 - Beginners GGST,441030,1651622400,tournament/bracket-about-nothing-3-beginners-ggst,30,ParaDucks,1212249,7
Bracket About Nothing #3 - Beginners GGST,441030,1651622400,tournament/bracket-about-nothing-3-beginners-ggst,30,Nekro,2349427,9
Bracket About Nothing #3 - Beginners GGST,441030,1651622400,tournament/bracket-about-nothing-3-beginners-ggst,30,PsychoDad,2765410,2
Bracket About Nothing #3 - Beginners GGST,441030,1651622400,tournament/bracket-about-nothing-3-beginners-ggst,30,Genesis,2765382,9
Bracket About Nothing #3 - Beginners GGST,441030,1651622400,tournament/bracket-about-nothing-3-beginners-ggst,30,GN | Isaac02,695255,1
Bracket About Nothing #3 - Beginners GGST,441030,1651622400,tournament/bracket-about-nothing-3-beginners-ggst,30,Its Just Cats,2765329,25
Bracket About Nothing #3 - Beginners GGST,441030,1651622400,tournament/bracket-about-nothing-3-beginners-ggst,30,Arachnofiend,2765308,4
Bracket About Nothing #3 - Beginners GGST,441030,1651622400,tournament/bracket-about-nothing-3-beginners-ggst,30,Robert,2645071,17
Bracket About Nothing #3 - Beginners GGST,441030,1651622400,tournament/bracket-about-nothing-3-beginners-ggst,30,VitaminC,2755034,25
Bracket About Nothing #3 - Beginners GGST,441030,1651622400,tournament/bracket-about-nothing-3-beginners-ggst,30,RedStar,2702730,17
Bracket About Nothing #3 - Beginners GGST,441030,1651622400,tournament/bracket-about-nothing-3-beginners-ggst,30,NaomiH,2736965,25
Bracket About Nothing #3 - Beginners GGST,441030,1651622400,tournament/bracket-about-nothing-3-beginners-ggst,30,FishBoy,2753282,5
Bracket About Nothing #3 - Beginners GGST,441030,1651622400,tournament/bracket-about-nothing-3-beginners-ggst,30,KurisuRaian,1685702,25
Bracket About Nothing #3 - Beginners GGST,441030,1651622400,tournament/bracket-about-nothing-3-beginners-ggst,30,JayC,2692884,17
Bracket About Nothing #3 - Beginners GGST,441030,1651622400,tournament/bracket-about-nothing-3-beginners-ggst,30,Wardcord | Dynamiteturtle,2758972,25
Bracket About Nothing #3 - Beginners GGST,441030,1651622400,tournament/bracket-about-nothing-3-beginners-ggst,30,paul rek,2408661,9
Bracket About Nothing #3 - Beginners GGST,441030,1651622400,tournament/bracket-about-nothing-3-beginners-ggst,30,LDER | respectyourLDER,2757393,3
Bracket About Nothing #3 - Beginners GGST,441030,1651622400,tournament/bracket-about-nothing-3-beginners-ggst,30,CottonCandyMan007,2737360,17
Bracket About Nothing #3 - Beginners GGST,441030,1651622400,tournament/bracket-about-nothing-3-beginners-ggst,30,tiji0,2753660,9
Bracket About Nothing #2 - Beginners GGST,439127,1651017600,tournament/bracket-about-nothing-2-beginners-ggst-1,24,Robert,2645071,3
Bracket About Nothing #2 - Beginners GGST,439127,1651017600,tournament/bracket-about-nothing-2-beginners-ggst-1,24,Bradford,1466764,2
Bracket About Nothing #2 - Beginners GGST,439127,1651017600,tournament/bracket-about-nothing-2-beginners-ggst-1,24,FishBoy,2753282,17
Bracket About Nothing #2 - Beginners GGST,439127,1651017600,tournament/bracket-about-nothing-2-beginners-ggst-1,24,paul rek,2408661,17
Bracket About Nothing #2 - Beginners GGST,439127,1651017600,tournament/bracket-about-nothing-2-beginners-ggst-1,24,PizzaSlut,2365120,5
Bracket About Nothing #2 - Beginners GGST,439127,1651017600,tournament/bracket-about-nothing-2-beginners-ggst-1,24,quietwater,2653247,9
Bracket About Nothing #2 - Beginners GGST,439127,1651017600,tournament/bracket-about-nothing-2-beginners-ggst-1,24,Reeely,2752425,13
Bracket About Nothing #2 - Beginners GGST,439127,1651017600,tournament/bracket-about-nothing-2-beginners-ggst-1,24,Kafka,45803,13
Bracket About Nothing #2 - Beginners GGST,439127,1651017600,tournament/bracket-about-nothing-2-beginners-ggst-1,24,spimch,2752395,17
Bracket About Nothing #2 - Beginners GGST,439127,1651017600,tournament/bracket-about-nothing-2-beginners-ggst-1,24,Majinken,2358968,1
Bracket About Nothing #2 - Beginners GGST,439127,1651017600,tournament/bracket-about-nothing-2-beginners-ggst-1,24,CoasterNoDrink,2751986,17
Bracket About Nothing #2 - Beginners GGST,439127,1651017600,tournament/bracket-about-nothing-2-beginners-ggst-1,24,TriGunz,308734,9
Bracket About Nothing #2 - Beginners GGST,439127,1651017600,tournament/bracket-about-nothing-2-beginners-ggst-1,24,Hiyori,2751091,5
Bracket About Nothing #2 - Beginners GGST,439127,1651017600,tournament/bracket-about-nothing-2-beginners-ggst-1,24,AirbourneiLL,2494003,4
Bracket About Nothing #2 - Beginners GGST,439127,1651017600,tournament/bracket-about-nothing-2-beginners-ggst-1,24,Omie,1708582,17
Bracket About Nothing #2 - Beginners GGST,439127,1651017600,tournament/bracket-about-nothing-2-beginners-ggst-1,24,skullvolver,2374737,17
Bracket About Nothing #2 - Beginners GGST,439127,1651017600,tournament/bracket-about-nothing-2-beginners-ggst-1,24,TkG,2739077,9
Bracket About Nothing #2 - Beginners GGST,439127,1651017600,tournament/bracket-about-nothing-2-beginners-ggst-1,24,CottonCandyMan007,2737360,17
Bracket About Nothing #2 - Beginners GGST,439127,1651017600,tournament/bracket-about-nothing-2-beginners-ggst-1,24,Ushi Oni,2722503,9
Bracket About Nothing #2 - Beginners GGST,439127,1651017600,tournament/bracket-about-nothing-2-beginners-ggst-1,24,WitchcatAffy,2743852,17
Bracket About Nothing #2 - Beginners GGST,439127,1651017600,tournament/bracket-about-nothing-2-beginners-ggst-1,24,GOODGIRL,2735241,13
Bracket About Nothing #2 - Beginners GGST,439127,1651017600,tournament/bracket-about-nothing-2-beginners-ggst-1,24,ThePhatGamer,2722508,7
Bracket About Nothing #2 - Beginners GGST,439127,1651017600,tournament/bracket-about-nothing-2-beginners-ggst-1,24,Giodude,2736159,7
Bracket About Nothing #2 - Beginners GGST,439127,1651017600,tournament/bracket-about-nothing-2-beginners-ggst-1,24,BurnsideEX,1345600,13
Bracket About Nothing #1 - Beginners GGST,438144,1650416400,tournament/bracket-about-nothing-1-beginners-ggst-1,20,GreatGreyWolfSif,2737639,13
Bracket About Nothing #1 - Beginners GGST,438144,1650416400,tournament/bracket-about-nothing-1-beginners-ggst-1,20,Ushi Oni,2722503,13
Bracket About Nothing #1 - Beginners GGST,438144,1650416400,tournament/bracket-about-nothing-1-beginners-ggst-1,20,ThePhatGamer,2722508,4
Bracket About Nothing #1 - Beginners GGST,438144,1650416400,tournament/bracket-about-nothing-1-beginners-ggst-1,20,CottonCandyMan007,2737360,13
Bracket About Nothing #1 - Beginners GGST,438144,1650416400,tournament/bracket-about-nothing-1-beginners-ggst-1,20,Spoolzy,2666105,5
Bracket About Nothing #1 - Beginners GGST,438144,1650416400,tournament/bracket-about-nothing-1-beginners-ggst-1,20,Reeely,2208576,9
Bracket About Nothing #1 - Beginners GGST,438144,1650416400,tournament/bracket-about-nothing-1-beginners-ggst-1,20,Gutsfree,1225229,9
Bracket About Nothing #1 - Beginners GGST,438144,1650416400,tournament/bracket-about-nothing-1-beginners-ggst-1,20,h2,1447622,2
Bracket About Nothing #1 - Beginners GGST,438144,1650416400,tournament/bracket-about-nothing-1-beginners-ggst-1,20,Turk,2356631,7
Bracket About Nothing #1 - Beginners GGST,438144,1650416400,tournament/bracket-about-nothing-1-beginners-ggst-1,20,NaomiH,2736965,9
Bracket About Nothing #1 - Beginners GGST,438144,1650416400,tournament/bracket-about-nothing-1-beginners-ggst-1,20,skullvolver,2374737,17
Bracket About Nothing #1 - Beginners GGST,438144,1650416400,tournament/bracket-about-nothing-1-beginners-ggst-1,20,GOODGIRL,2735241,5
Bracket About Nothing #1 - Beginners GGST,438144,1650416400,tournament/bracket-about-nothing-1-beginners-ggst-1,20,PizzaSlut,2365120,3
Bracket About Nothing #1 - Beginners GGST,438144,1650416400,tournament/bracket-about-nothing-1-beginners-ggst-1,20,Shogun,2739194,17
Bracket About Nothing #1 - Beginners GGST,438144,1650416400,tournament/bracket-about-nothing-1-beginners-ggst-1,20,TkG,2739077,7
Bracket About Nothing #1 - Beginners GGST,438144,1650416400,tournament/bracket-about-nothing-1-beginners-ggst-1,20,Smoking_Hot_BBQ,40520,1
Bracket About Nothing #1 - Beginners GGST,438144,1650416400,tournament/bracket-about-nothing-1-beginners-ggst-1,20,Lancer's Mighty Chin,2738642,17
Bracket About Nothing #1 - Beginners GGST,438144,1650416400,tournament/bracket-about-nothing-1-beginners-ggst-1,20,Omie,1708582,17
Bracket About Nothing #1 - Beginners GGST,438144,1650416400,tournament/bracket-about-nothing-1-beginners-ggst-1,20,FMP | FullMTLPaladin,2736857,9
Bracket About Nothing #1 - Beginners GGST,438144,1650416400,tournament/bracket-about-nothing-1-beginners-ggst-1,20,Ember,842180,13
Bracket About Nothing #30 - Beginners Only GGST,549961,1684281600,tournament/bracket-about-nothing-30-beginners-only-ggst,62,JoJ,523964,2
Bracket About Nothing #30 - Beginners Only GGST,549961,1684281600,tournament/bracket-about-nothing-30-beginners-only-ggst,62,gorybitch,2859851,49
Bracket About Nothing #30 - Beginners Only GGST,549961,1684281600,tournament/bracket-about-nothing-30-beginners-only-ggst,62,Phrozen,3069635,4
Bracket About Nothing #30 - Beginners Only GGST,549961,1684281600,tournament/bracket-about-nothing-30-beginners-only-ggst,62,Flick,3388496,33
Bracket About Nothing #30 - Beginners Only GGST,549961,1684281600,tournament/bracket-about-nothing-30-beginners-only-ggst,62,MØN | Intimidaving,1266480,5
Bracket About Nothing #30 - Beginners Only GGST,549961,1684281600,tournament/bracket-about-nothing-30-beginners-only-ggst,62,fka bread,2828624,3
Bracket About Nothing #30 - Beginners Only GGST,549961,1684281600,tournament/bracket-about-nothing-30-beginners-only-ggst,62,FishMan,3359868,33
Bracket About Nothing #30 - Beginners Only GGST,549961,1684281600,tournament/bracket-about-nothing-30-beginners-only-ggst,62,Wary,3383557,25
Bracket About Nothing #30 - Beginners Only GGST,549961,1684281600,tournament/bracket-about-nothing-30-beginners-only-ggst,62,Maximize,3433619,25
Bracket About Nothing #30 - Beginners Only GGST,549961,1684281600,tournament/bracket-about-nothing-30-beginners-only-ggst,62,h!,2319406,25
Bracket About Nothing #30 - Beginners Only GGST,549961,1684281600,tournament/bracket-about-nothing-30-beginners-only-ggst,62,BAN | SKYMETRO,2773874,25
Bracket About Nothing #30 - Beginners Only GGST,549961,1684281600,tournament/bracket-about-nothing-30-beginners-only-ggst,62,Rocky Kristof,3433544,33
Bracket About Nothing #30 - Beginners Only GGST,549961,1684281600,tournament/bracket-about-nothing-30-beginners-only-ggst,62,BED WITH NO MAN,3433538,25
Bracket About Nothing #30 - Beginners Only GGST,549961,1684281600,tournament/bracket-about-nothing-30-beginners-only-ggst,62,BAN | kotter,2213425,1
Bracket About Nothing #30 - Beginners Only GGST,549961,1684281600,tournament/bracket-about-nothing-30-beginners-only-ggst,62,SwannZo,428063,49
Bracket About Nothing #30 - Beginners Only GGST,549961,1684281600,tournament/bracket-about-nothing-30-beginners-only-ggst,62,Bucky,3353415,49
Bracket About Nothing #30 - Beginners Only GGST,549961,1684281600,tournament/bracket-about-nothing-30-beginners-only-ggst,62,myah,2225758,17
Bracket About Nothing #30 - Beginners Only GGST,549961,1684281600,tournament/bracket-about-nothing-30-beginners-only-ggst,62,squashed-durian,3358794,49
Bracket About Nothing #30 - Beginners Only GGST,549961,1684281600,tournament/bracket-about-nothing-30-beginners-only-ggst,62,WPI | Haunted,65092,49
